"id","station","temperature","QFE","QNH","dewpoint","ceiling","humidity","createTime"
"4065799","EDNG","-0.22","964.80","1025.89","-0.56","1928.47","97.56","2022-01-15 13:58:02"
"4065800","EDNG","-0.20","964.85","1025.94","-0.54","1927.37","97.58","2022-01-15 13:59:03"
"4065801","EDNG","-0.19","964.88","1025.97","-0.52","1926.26","97.60","2022-01-15 14:00:04"
"4065802","EDNG","-0.19","964.84","1025.93","-0.52","1925.14","97.62","2022-01-15 14:01:05"
"4065803","EDNG","-0.20","964.90","1025.99","-0.53","1924.00","97.64","2022-01-15 14:02:06"
"4065804","EDNG","-0.21","964.81","1025.90","-0.54","1923.43","97.65","2022-01-15 14:03:07"
"4065805","EDNG","-0.21","964.85","1025.94","-0.53","1922.87","97.66","2022-01-15 14:04:09"
"4065806","EDNG","-0.22","964.85","1025.94","-0.54","1922.30","97.67","2022-01-15 14:05:10"
"4065807","EDNG","-0.22","964.80","1025.89","-0.54","1921.74","97.68","2022-01-15 14:06:11"
"4065808","EDNG","-0.22","964.77","1025.85","-0.54","1921.18","97.69","2022-01-15 14:07:12"
"4065809","EDNG","-0.21","964.74","1025.82","-0.53","1920.63","97.70","2022-01-15 14:08:13"
"4065810","EDNG","-0.20","964.73","1025.81","-0.52","1920.08","97.71","2022-01-15 14:09:14"
"4065811","EDNG","-0.19","964.70","1025.78","-0.51","1919.53","97.72","2022-01-15 14:10:15"
"4065812","EDNG","-0.18","964.70","1025.78","-0.49","1918.98","97.73","2022-01-15 14:11:17"
"4065813","EDNG","-0.18","964.63","1025.71","-0.49","1918.42","97.74","2022-01-15 14:12:18"
"4065814","EDNG","-0.18","964.67","1025.75","-0.49","1917.86","97.75","2022-01-15 14:13:19"
"4065815","EDNG","-0.19","964.68","1025.76","-0.50","1917.84","97.75","2022-01-15 14:14:20"
"4065816","EDNG","-0.21","964.66","1025.74","-0.52","1917.82","97.75","2022-01-15 14:15:21"
"4065817","EDNG","-0.23","964.66","1025.74","-0.54","1917.80","97.75","2022-01-15 14:16:22"
"4065818","EDNG","-0.26","964.61","1025.69","-0.57","1917.77","97.75","2022-01-15 14:17:23"
"4065819","EDNG","-0.28","964.63","1025.71","-0.59","1918.31","97.74","2022-01-15 14:18:24"
"4065820","EDNG","-0.31","964.60","1025.68","-0.62","1917.72","97.75","2022-01-15 14:19:25"
"4065821","EDNG","-0.34","964.55","1025.62","-0.65","1917.69","97.75","2022-01-15 14:20:26"
"4065822","EDNG","-0.36","964.55","1025.62","-0.67","1917.67","97.75","2022-01-15 14:21:27"
"4065823","EDNG","-0.38","964.55","1025.62","-0.69","1917.09","97.76","2022-01-15 14:22:29"
"4065824","EDNG","-0.38","964.52","1025.59","-0.69","1916.53","97.77","2022-01-15 14:23:30"
"4065825","EDNG","-0.38","964.52","1025.59","-0.69","1915.97","97.78","2022-01-15 14:24:31"
"4065826","EDNG","-0.38","964.49","1025.56","-0.69","1915.41","97.79","2022-01-15 14:25:33"
"4065827","EDNG","-0.38","964.51","1025.58","-0.68","1914.85","97.80","2022-01-15 14:26:33"
"4065828","EDNG","-0.39","964.59","1025.67","-0.69","1914.28","97.81","2022-01-15 14:27:35"
"4065829","EDNG","-0.39","964.51","1025.58","-0.69","1913.73","97.82","2022-01-15 14:28:35"
"4065830","EDNG","-0.40","964.51","1025.58","-0.70","1913.16","97.83","2022-01-15 14:29:36"
"4065831","EDNG","-0.41","964.50","1025.57","-0.71","1912.59","97.84","2022-01-15 14:30:38"
"4065832","EDNG","-0.41","964.50","1025.57","-0.71","1912.59","97.84","2022-01-15 14:31:38"
"4065833","EDNG","-0.42","964.49","1025.56","-0.72","1912.02","97.85","2022-01-15 14:32:39"
"4065834","EDNG","-0.42","964.53","1025.60","-0.72","1911.46","97.86","2022-01-15 14:33:40"
"4065835","EDNG","-0.43","964.52","1025.59","-0.72","1910.89","97.87","2022-01-15 14:34:41"
"4065836","EDNG","-0.44","964.54","1025.61","-0.73","1910.32","97.88","2022-01-15 14:35:43"
"4065837","EDNG","-0.45","964.55","1025.62","-0.74","1909.75","97.89","2022-01-15 14:36:43"
"4065838","EDNG","-0.46","964.55","1025.62","-0.75","1909.19","97.90","2022-01-15 14:37:44"
"4065839","EDNG","-0.46","964.55","1025.62","-0.75","1908.63","97.91","2022-01-15 14:38:46"
"4065840","EDNG","-0.47","964.56","1025.63","-0.76","1908.06","97.92","2022-01-15 14:39:47"
"4065841","EDNG","-0.48","964.58","1025.65","-0.76","1906.93","97.94","2022-01-15 14:40:47"
"4065842","EDNG","-0.49","964.53","1025.60","-0.77","1905.81","97.96","2022-01-15 14:41:49"
"4065843","EDNG","-0.49","964.50","1025.57","-0.77","1904.69","97.98","2022-01-15 14:42:50"
"4065844","EDNG","-0.50","964.53","1025.60","-0.78","1904.13","97.99","2022-01-15 14:43:51"
"4065845","EDNG","-0.50","964.52","1025.59","-0.78","1903.57","98.00","2022-01-15 14:44:52"
"4065846","EDNG","-0.51","964.52","1025.59","-0.78","1902.44","98.02","2022-01-15 14:45:53"
"4065847","EDNG","-0.51","964.46","1025.53","-0.78","1901.89","98.03","2022-01-15 14:46:54"
"4065848","EDNG","-0.52","964.52","1025.59","-0.79","1901.32","98.04","2022-01-15 14:47:55"
"4065849","EDNG","-0.52","964.55","1025.62","-0.79","1900.20","98.06","2022-01-15 14:48:56"
"4065850","EDNG","-0.53","964.53","1025.60","-0.80","1899.64","98.07","2022-01-15 14:49:57"
"4065851","EDNG","-0.53","964.55","1025.62","-0.80","1899.08","98.08","2022-01-15 14:50:59"
"4065852","EDNG","-0.54","964.53","1025.60","-0.80","1898.51","98.09","2022-01-15 14:52:00"
"4065853","EDNG","-0.55","964.54","1025.61","-0.81","1897.39","98.11","2022-01-15 14:53:01"
"4065854","EDNG","-0.56","964.54","1025.61","-0.82","1896.27","98.13","2022-01-15 14:54:02"
"4065855","EDNG","-0.56","964.53","1025.60","-0.82","1895.16","98.15","2022-01-15 14:55:03"
"4065856","EDNG","-0.56","964.58","1025.65","-0.82","1895.16","98.15","2022-01-15 14:56:04"
"4065857","EDNG","-0.55","964.58","1025.65","-0.80","1894.61","98.16","2022-01-15 14:57:05"
"4065858","EDNG","-0.55","964.61","1025.69","-0.80","1894.05","98.17","2022-01-15 14:58:06"
"4065859","EDNG","-0.56","964.56","1025.63","-0.81","1892.93","98.19","2022-01-15 14:59:07"
"4065860","EDNG","-0.56","964.61","1025.69","-0.81","1892.37","98.20","2022-01-15 15:00:08"
"4065861","EDNG","-0.56","964.56","1025.63","-0.81","1891.82","98.21","2022-01-15 15:01:09"
"4065862","EDNG","-0.56","964.52","1025.59","-0.81","1891.82","98.21","2022-01-15 15:02:11"
"4065863","EDNG","-0.55","964.55","1025.62","-0.80","1891.82","98.21","2022-01-15 15:03:12"
"4065864","EDNG","-0.55","964.52","1025.59","-0.79","1890.71","98.23","2022-01-15 15:04:13"
"4065865","EDNG","-0.54","964.59","1025.67","-0.78","1890.16","98.24","2022-01-15 15:05:15"
"4065866","EDNG","-0.54","964.59","1025.67","-0.78","1889.61","98.25","2022-01-15 15:06:15"
"4065867","EDNG","-0.54","964.58","1025.65","-0.78","1888.49","98.27","2022-01-15 15:07:16"
"4065868","EDNG","-0.52","964.61","1025.69","-0.76","1887.95","98.28","2022-01-15 15:08:18"
"4065869","EDNG","-0.51","964.60","1025.68","-0.74","1886.85","98.30","2022-01-15 15:09:19"
"4065870","EDNG","-0.50","964.59","1025.67","-0.73","1885.74","98.32","2022-01-15 15:10:20"
"4065871","EDNG","-0.49","964.61","1025.69","-0.72","1885.19","98.33","2022-01-15 15:11:21"
"4065872","EDNG","-0.49","964.61","1025.69","-0.72","1884.64","98.34","2022-01-15 15:12:22"
"4065873","EDNG","-0.49","964.61","1025.69","-0.72","1884.08","98.35","2022-01-15 15:13:23"
"4065874","EDNG","-0.50","964.62","1025.70","-0.73","1883.52","98.36","2022-01-15 15:14:25"
"4065875","EDNG","-0.50","964.60","1025.68","-0.72","1882.96","98.37","2022-01-15 15:15:25"
"4065876","EDNG","-0.51","964.64","1025.72","-0.73","1882.95","98.37","2022-01-15 15:16:27"
"4065877","EDNG","-0.51","964.64","1025.72","-0.73","1882.40","98.38","2022-01-15 15:17:28"
"4065878","EDNG","-0.52","964.59","1025.67","-0.74","1881.84","98.39","2022-01-15 15:18:29"
"4065879","EDNG","-0.53","964.62","1025.70","-0.75","1881.83","98.39","2022-01-15 15:19:30"
"4065880","EDNG","-0.55","964.57","1025.64","-0.77","1881.81","98.39","2022-01-15 15:20:31"
"4065881","EDNG","-0.57","964.51","1025.58","-0.79","1881.24","98.40","2022-01-15 15:21:32"
"4065882","EDNG","-0.58","964.50","1025.57","-0.80","1881.24","98.40","2022-01-15 15:22:33"
"4065883","EDNG","-0.59","964.50","1025.57","-0.81","1881.23","98.40","2022-01-15 15:23:34"
"4065884","EDNG","-0.60","964.49","1025.56","-0.82","1880.67","98.41","2022-01-15 15:24:35"
"4065885","EDNG","-0.61","964.44","1025.51","-0.83","1880.66","98.41","2022-01-15 15:25:36"
"4065886","EDNG","-0.62","964.44","1025.51","-0.84","1880.65","98.41","2022-01-15 15:26:37"
"4065887","EDNG","-0.63","964.41","1025.48","-0.85","1879.53","98.43","2022-01-15 15:27:38"
"4065888","EDNG","-0.64","964.41","1025.48","-0.85","1878.97","98.44","2022-01-15 15:28:39"
"4065889","EDNG","-0.65","964.38","1025.44","-0.86","1878.41","98.45","2022-01-15 15:29:40"
"4065890","EDNG","-0.66","964.38","1025.44","-0.87","1877.85","98.46","2022-01-15 15:30:41"
"4065891","EDNG","-0.66","964.40","1025.47","-0.87","1877.29","98.47","2022-01-15 15:31:42"
"4065892","EDNG","-0.66","964.41","1025.48","-0.87","1876.74","98.48","2022-01-15 15:32:43"
"4065893","EDNG","-0.66","964.36","1025.42","-0.87","1876.18","98.49","2022-01-15 15:33:44"
"4065894","EDNG","-0.66","964.36","1025.42","-0.87","1875.08","98.51","2022-01-15 15:34:45"
"4065895","EDNG","-0.66","964.38","1025.44","-0.86","1874.52","98.52","2022-01-15 15:35:46"
"4065896","EDNG","-0.66","964.33","1025.39","-0.86","1873.97","98.53","2022-01-15 15:36:47"
"4065897","EDNG","-0.65","964.37","1025.43","-0.85","1873.42","98.54","2022-01-15 15:37:48"
"4065898","EDNG","-0.64","964.36","1025.42","-0.84","1872.32","98.56","2022-01-15 15:38:49"
"4065899","EDNG","-0.64","964.36","1025.42","-0.84","1871.76","98.57","2022-01-15 15:39:52"
"4065900","EDNG","-0.63","964.36","1025.42","-0.83","1871.21","98.58","2022-01-15 15:40:53"
"4065901","EDNG","-0.62","964.35","1025.41","-0.81","1870.11","98.60","2022-01-15 15:41:54"
"4065902","EDNG","-0.62","964.35","1025.41","-0.81","1869.56","98.61","2022-01-15 15:42:55"
"4065903","EDNG","-0.62","964.32","1025.38","-0.81","1869.00","98.62","2022-01-15 15:43:56"
"4065904","EDNG","-0.62","964.31","1025.37","-0.81","1867.89","98.64","2022-01-15 15:44:57"
"4065905","EDNG","-0.62","964.30","1025.36","-0.81","1867.34","98.65","2022-01-15 15:45:58"
"4065906","EDNG","-0.62","964.29","1025.35","-0.80","1866.79","98.66","2022-01-15 15:46:59"
"4065907","EDNG","-0.62","964.33","1025.39","-0.80","1866.23","98.67","2022-01-15 15:48:00"
"4065908","EDNG","-0.62","964.31","1025.37","-0.80","1865.13","98.69","2022-01-15 15:49:01"
"4065909","EDNG","-0.62","964.29","1025.35","-0.80","1864.57","98.70","2022-01-15 15:50:02"
"4065910","EDNG","-0.62","964.29","1025.35","-0.80","1864.02","98.71","2022-01-15 15:51:03"
"4065911","EDNG","-0.62","964.25","1025.31","-0.80","1863.46","98.72","2022-01-15 15:52:05"
"4065912","EDNG","-0.62","964.25","1025.31","-0.79","1862.36","98.74","2022-01-15 15:53:06"
"4065913","EDNG","-0.63","964.23","1025.29","-0.80","1861.80","98.75","2022-01-15 15:54:08"
"4065914","EDNG","-0.63","964.20","1025.26","-0.80","1860.69","98.77","2022-01-15 15:55:09"
"4065915","EDNG","-0.63","964.18","1025.23","-0.80","1860.14","98.78","2022-01-15 15:56:10"
"4065916","EDNG","-0.63","964.21","1025.27","-0.80","1859.58","98.79","2022-01-15 15:57:11"
"4065917","EDNG","-0.63","964.22","1025.28","-0.80","1859.03","98.80","2022-01-15 15:58:12"
"4065918","EDNG","-0.63","964.18","1025.23","-0.79","1858.48","98.81","2022-01-15 15:59:13"
"4065919","EDNG","-0.63","964.16","1025.21","-0.79","1857.92","98.82","2022-01-15 16:00:14"
"4065920","EDNG","-0.62","964.21","1025.27","-0.78","1857.38","98.83","2022-01-15 16:01:15"
"4065921","EDNG","-0.62","964.25","1025.31","-0.78","1856.27","98.85","2022-01-15 16:02:16"
"4065922","EDNG","-0.62","964.17","1025.22","-0.78","1855.16","98.87","2022-01-15 16:03:17"
"4065923","EDNG","-0.62","964.20","1025.26","-0.77","1854.06","98.89","2022-01-15 16:04:18"
"4065924","EDNG","-0.62","964.19","1025.24","-0.77","1853.51","98.90","2022-01-15 16:05:19"
"4065925","EDNG","-0.62","964.18","1025.23","-0.77","1852.40","98.92","2022-01-15 16:06:20"
"4065926","EDNG","-0.62","964.14","1025.19","-0.77","1851.85","98.93","2022-01-15 16:07:21"
"4065927","EDNG","-0.62","964.12","1025.17","-0.76","1850.74","98.95","2022-01-15 16:08:22"
"4065928","EDNG","-0.62","964.12","1025.17","-0.76","1850.19","98.96","2022-01-15 16:09:23"
"4065929","EDNG","-0.62","964.08","1025.13","-0.76","1849.64","98.97","2022-01-15 16:10:24"
"4065930","EDNG","-0.61","964.13","1025.18","-0.75","1849.09","98.98","2022-01-15 16:11:25"
"4065931","EDNG","-0.61","964.11","1025.16","-0.75","1848.54","98.99","2022-01-15 16:12:26"
"4065932","EDNG","-0.61","964.06","1025.11","-0.75","1847.98","99.00","2022-01-15 16:13:28"
"4065933","EDNG","-0.61","964.10","1025.15","-0.75","1847.43","99.01","2022-01-15 16:14:29"
"4065934","EDNG","-0.60","964.13","1025.18","-0.73","1846.33","99.03","2022-01-15 16:15:30"
"4065935","EDNG","-0.59","964.09","1025.14","-0.72","1845.23","99.05","2022-01-15 16:16:31"
"4065936","EDNG","-0.59","964.10","1025.15","-0.72","1844.13","99.07","2022-01-15 16:17:32"
"4065937","EDNG","-0.58","964.11","1025.16","-0.71","1843.58","99.08","2022-01-15 16:18:33"
"4065938","EDNG","-0.58","964.19","1025.24","-0.70","1842.48","99.10","2022-01-15 16:19:33"
"4065939","EDNG","-0.58","964.19","1025.24","-0.70","1841.37","99.12","2022-01-15 16:20:35"
"4065940","EDNG","-0.57","964.22","1025.28","-0.69","1840.82","99.13","2022-01-15 16:21:35"
"4065941","EDNG","-0.57","964.26","1025.32","-0.69","1839.72","99.15","2022-01-15 16:22:36"
"4065942","EDNG","-0.57","964.21","1025.27","-0.69","1839.17","99.16","2022-01-15 16:23:38"
"4065943","EDNG","-0.57","964.20","1025.26","-0.68","1838.62","99.17","2022-01-15 16:24:39"
"4065944","EDNG","-0.58","964.20","1025.26","-0.69","1838.06","99.18","2022-01-15 16:25:40"
"4065945","EDNG","-0.58","964.23","1025.29","-0.69","1837.51","99.19","2022-01-15 16:26:41"
"4065946","EDNG","-0.59","964.24","1025.30","-0.70","1836.95","99.20","2022-01-15 16:27:42"
"4065947","EDNG","-0.59","964.22","1025.28","-0.70","1836.40","99.21","2022-01-15 16:28:43"
"4065948","EDNG","-0.60","964.18","1025.23","-0.71","1836.40","99.21","2022-01-15 16:29:44"
"4065949","EDNG","-0.61","964.26","1025.32","-0.72","1835.29","99.23","2022-01-15 16:30:45"
"4065950","EDNG","-0.62","964.20","1025.26","-0.72","1834.74","99.24","2022-01-15 16:31:46"
"4065951","EDNG","-0.63","964.24","1025.30","-0.73","1834.74","99.24","2022-01-15 16:32:47"
"4065952","EDNG","-0.64","964.28","1025.34","-0.74","1834.18","99.25","2022-01-15 16:33:48"
"4065953","EDNG","-0.64","964.25","1025.31","-0.74","1833.63","99.26","2022-01-15 16:34:49"
"4065954","EDNG","-0.65","964.23","1025.29","-0.75","1833.63","99.26","2022-01-15 16:35:50"
"4065955","EDNG","-0.65","964.20","1025.26","-0.75","1833.08","99.27","2022-01-15 16:36:51"
"4065956","EDNG","-0.65","964.21","1025.27","-0.75","1832.53","99.28","2022-01-15 16:37:52"
"4065957","EDNG","-0.65","964.20","1025.26","-0.75","1831.97","99.29","2022-01-15 16:38:53"
"4065958","EDNG","-0.65","964.21","1025.27","-0.75","1831.42","99.30","2022-01-15 16:39:55"
"4065959","EDNG","-0.65","964.21","1025.27","-0.74","1830.87","99.31","2022-01-15 16:40:55"
"4065960","EDNG","-0.65","964.16","1025.21","-0.74","1830.32","99.32","2022-01-15 16:41:56"
"4065961","EDNG","-0.66","964.20","1025.26","-0.75","1830.32","99.32","2022-01-15 16:42:57"
"4065962","EDNG","-0.67","964.20","1025.26","-0.76","1829.77","99.33","2022-01-15 16:43:59"
"4065963","EDNG","-0.68","964.22","1025.28","-0.77","1829.21","99.34","2022-01-15 16:45:00"
"4065964","EDNG","-0.69","964.20","1025.26","-0.78","1828.66","99.35","2022-01-15 16:46:01"
"4065965","EDNG","-0.70","964.15","1025.20","-0.79","1828.11","99.36","2022-01-15 16:47:02"
"4065966","EDNG","-0.71","964.14","1025.19","-0.80","1827.55","99.37","2022-01-15 16:48:03"
"4065967","EDNG","-0.72","964.13","1025.18","-0.81","1827.55","99.37","2022-01-15 16:49:04"
"4065968","EDNG","-0.73","964.12","1025.17","-0.82","1827.00","99.38","2022-01-15 16:50:05"
"4065969","EDNG","-0.73","964.16","1025.21","-0.81","1826.45","99.39","2022-01-15 16:51:06"
"4065970","EDNG","-0.74","964.16","1025.21","-0.82","1825.90","99.40","2022-01-15 16:52:07"
"4065971","EDNG","-0.74","964.17","1025.22","-0.82","1825.35","99.41","2022-01-15 16:53:08"
"4065972","EDNG","-0.74","964.18","1025.23","-0.82","1824.80","99.42","2022-01-15 16:54:09"
"4065973","EDNG","-0.74","964.15","1025.20","-0.82","1824.25","99.43","2022-01-15 16:55:10"
"4065974","EDNG","-0.75","964.16","1025.21","-0.83","1823.69","99.44","2022-01-15 16:56:11"
"4065975","EDNG","-0.75","964.17","1025.22","-0.83","1823.14","99.45","2022-01-15 16:57:12"
"4065976","EDNG","-0.75","964.12","1025.17","-0.83","1823.14","99.45","2022-01-15 16:58:13"
"4065977","EDNG","-0.75","964.17","1025.22","-0.82","1822.59","99.46","2022-01-15 16:59:14"
"4065978","EDNG","-0.75","964.12","1025.17","-0.82","1822.59","99.46","2022-01-15 17:00:15"
"4065979","EDNG","-0.75","964.13","1025.18","-0.82","1822.59","99.46","2022-01-15 17:01:16"
"4065980","EDNG","-0.76","964.13","1025.18","-0.83","1822.59","99.46","2022-01-15 17:02:17"
"4065981","EDNG","-0.76","964.16","1025.21","-0.83","1822.04","99.47","2022-01-15 17:03:18"
"4065982","EDNG","-0.76","964.16","1025.21","-0.83","1821.49","99.48","2022-01-15 17:04:19"
"4065983","EDNG","-0.77","964.17","1025.22","-0.84","1821.49","99.48","2022-01-15 17:05:20"
"4065984","EDNG","-0.77","964.21","1025.27","-0.84","1820.94","99.49","2022-01-15 17:06:21"
"4065985","EDNG","-0.77","964.20","1025.26","-0.84","1820.39","99.50","2022-01-15 17:07:22"
"4065986","EDNG","-0.77","964.23","1025.29","-0.84","1820.39","99.50","2022-01-15 17:08:23"
"4065987","EDNG","-0.77","964.19","1025.24","-0.84","1819.84","99.51","2022-01-15 17:09:24"
"4065988","EDNG","-0.77","964.21","1025.27","-0.84","1819.29","99.52","2022-01-15 17:10:25"
"4065989","EDNG","-0.77","964.19","1025.24","-0.83","1818.75","99.53","2022-01-15 17:11:26"
"4065990","EDNG","-0.77","964.19","1025.24","-0.83","1818.20","99.54","2022-01-15 17:12:27"
"4065991","EDNG","-0.78","964.19","1025.24","-0.84","1818.19","99.54","2022-01-15 17:13:29"
"4065992","EDNG","-0.78","964.19","1025.24","-0.84","1817.65","99.55","2022-01-15 17:14:30"
"4065993","EDNG","-0.78","964.20","1025.26","-0.84","1817.10","99.56","2022-01-15 17:15:31"
"4065994","EDNG","-0.78","964.20","1025.26","-0.84","1816.55","99.57","2022-01-15 17:16:33"
"4065995","EDNG","-0.79","964.21","1025.27","-0.85","1816.55","99.57","2022-01-15 17:17:34"
"4065996","EDNG","-0.79","964.16","1025.21","-0.85","1816.00","99.58","2022-01-15 17:18:35"
"4065997","EDNG","-0.79","964.19","1025.24","-0.85","1815.45","99.59","2022-01-15 17:19:36"
"4065998","EDNG","-0.79","964.15","1025.20","-0.84","1814.90","99.60","2022-01-15 17:20:37"
"4065999","EDNG","-0.79","964.15","1025.20","-0.84","1814.35","99.61","2022-01-15 17:21:38"
"4066000","EDNG","-0.78","964.16","1025.21","-0.83","1813.80","99.62","2022-01-15 17:22:40"
"4066001","EDNG","-0.78","964.15","1025.20","-0.83","1813.80","99.62","2022-01-15 17:23:41"
"4066002","EDNG","-0.78","964.11","1025.16","-0.83","1813.26","99.63","2022-01-15 17:24:42"
"4066003","EDNG","-0.78","964.11","1025.16","-0.83","1812.71","99.64","2022-01-15 17:25:43"
"4066004","EDNG","-0.77","964.10","1025.15","-0.82","1812.71","99.64","2022-01-15 17:26:45"
"4066005","EDNG","-0.77","964.10","1025.15","-0.82","1812.71","99.64","2022-01-15 17:27:46"
"4066006","EDNG","-0.77","964.11","1025.16","-0.82","1812.16","99.65","2022-01-15 17:28:48"
"4066007","EDNG","-0.77","964.08","1025.13","-0.82","1811.61","99.66","2022-01-15 17:29:49"
"4066008","EDNG","-0.78","964.05","1025.10","-0.83","1811.61","99.66","2022-01-15 17:30:51"
"4066009","EDNG","-0.78","964.02","1025.07","-0.83","1811.06","99.67","2022-01-15 17:31:53"
"4066010","EDNG","-0.78","964.01","1025.06","-0.82","1810.51","99.68","2022-01-15 17:32:54"
"4066011","EDNG","-0.79","963.99","1025.03","-0.83","1810.51","99.68","2022-01-15 17:33:55"
"4066012","EDNG","-0.79","964.03","1025.08","-0.83","1809.96","99.69","2022-01-15 17:34:57"
"4066013","EDNG","-0.79","964.08","1025.13","-0.83","1809.42","99.70","2022-01-15 17:35:59"
"4066014","EDNG","-0.79","964.05","1025.10","-0.83","1809.42","99.70","2022-01-15 17:37:00"
"4066015","EDNG","-0.78","964.07","1025.12","-0.82","1808.87","99.71","2022-01-15 17:38:02"
"4066016","EDNG","-0.78","964.06","1025.11","-0.82","1808.87","99.71","2022-01-15 17:39:03"
"4066017","EDNG","-0.78","964.05","1025.10","-0.82","1808.32","99.72","2022-01-15 17:40:04"
"4066018","EDNG","-0.78","964.09","1025.14","-0.82","1808.32","99.72","2022-01-15 17:41:06"
"4066019","EDNG","-0.77","964.13","1025.18","-0.81","1807.78","99.73","2022-01-15 17:42:07"
"4066020","EDNG","-0.78","964.12","1025.17","-0.82","1807.77","99.73","2022-01-15 17:43:08"
"4066021","EDNG","-0.79","964.19","1025.24","-0.83","1807.77","99.73","2022-01-15 17:44:09"
"4066022","EDNG","-0.80","964.18","1025.23","-0.84","1807.77","99.73","2022-01-15 17:45:11"
"4066023","EDNG","-0.81","964.18","1025.23","-0.85","1807.22","99.74","2022-01-15 17:46:12"
"4066024","EDNG","-0.81","964.19","1025.24","-0.85","1807.22","99.74","2022-01-15 17:47:13"
"4066025","EDNG","-0.82","964.19","1025.24","-0.85","1806.67","99.75","2022-01-15 17:48:14"
"4066026","EDNG","-0.83","964.19","1025.24","-0.86","1806.67","99.75","2022-01-15 17:49:16"
"4066027","EDNG","-0.84","964.19","1025.24","-0.87","1806.67","99.75","2022-01-15 17:50:17"
"4066028","EDNG","-0.85","964.16","1025.21","-0.88","1806.12","99.76","2022-01-15 17:51:18"
"4066029","EDNG","-0.85","964.17","1025.22","-0.88","1805.58","99.77","2022-01-15 17:52:20"
"4066030","EDNG","-0.86","964.16","1025.21","-0.89","1805.03","99.78","2022-01-15 17:53:21"
"4066031","EDNG","-0.86","964.16","1025.21","-0.89","1804.48","99.79","2022-01-15 17:54:22"
"4066032","EDNG","-0.87","964.13","1025.18","-0.90","1803.93","99.80","2022-01-15 17:55:23"
"4066033","EDNG","-0.87","964.09","1025.14","-0.90","1803.93","99.80","2022-01-15 17:56:25"
"4066034","EDNG","-0.88","964.13","1025.18","-0.91","1803.38","99.81","2022-01-15 17:57:26"
"4066035","EDNG","-0.88","964.08","1025.13","-0.90","1802.84","99.82","2022-01-15 17:58:27"
"4066036","EDNG","-0.88","964.13","1025.18","-0.90","1802.84","99.82","2022-01-15 17:59:28"
"4066037","EDNG","-0.88","964.17","1025.22","-0.90","1802.84","99.82","2022-01-15 18:00:30"
"4066038","EDNG","-0.87","964.17","1025.22","-0.89","1802.29","99.83","2022-01-15 18:01:31"
"4066039","EDNG","-0.87","964.17","1025.22","-0.89","1802.29","99.83","2022-01-15 18:02:32"
"4066040","EDNG","-0.87","964.17","1025.22","-0.89","1802.29","99.83","2022-01-15 18:03:33"
